procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0  77332 5416240  60772 1036760    0    0     0    55  962 2324  5  1 95  0  0
 1  0  77332 5344836  60812 1047176    0    0     1    89 1854 4625  8  1 91  0  0
 1  0  77332 5280172  60820 1065688    0    0     0    49 2980 6299 14  1 85  0  0
 2  0  77332 5270852  60916 1063516    0    0     0   168 1610 3700 10  1 89  0  0
 0  0  77332 5277532  60924 1062604    0    0     0   103 1027 2706  3  1 96  0  0
 0  0  77332 5391112  60940 1033520    0    0     0    65 1438 1552  3  0 97  0  0
 1  0  77332 5383456  60956 1041768    0    0     0   111  286  704  1  0 98  0  0
 0  0  77332 5394528  61004 1033584    0    0     0   251  685 1577  2  1 97  0  0
 0  0  77332 5387300  61028 1040908    0    0     0    98 1297 3370  8  1 91  0  0
 1  0  77332 5387840  61036 1032792    0    0     0    19  816 2022  4  1 95  0  0
 1  0  77332 5305540  61052 1047136    0    0     3    78 2213 5007  9  1 90  0  0
 1  0  77332 5275160  61060 1049192    0    0     0    59 2923 5553 14  1 85  0  0
 1  0  77332 5280324  61068 1055168    0    0     0    90 1197 2951  4  1 95  0  0
 0  0  77332 5371928  61092 1029236    0    0     0    38 1520 1129  2  0 98  0  0
 0  0  77332 5382436  61124 1044580    0    0     0   234  748 1421  2  0 97  0  0
 1  0  77332 5403368  61164 1037864    0    0     0   110 1207 2840  6  1 93  0  0
 0  0  77332 5401100  61180 1037016    0    0     0   122 1266 2985  7  1 92  0  0
 1  0  77332 5366416  61204 1054292    0    0     0    72 1254 3118  5  1 94  0  0
 1  0  77332 5272136  61212 1057448    0    0     0    38 3590 5703 15  1 84  0  0
 0  0  77332 5278484  61236 1055748    0    0     0   116 1222 2748  5  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  77332 5289356  61244 1052880    0    0     0    68  886 1763  3  0 97  0  0
 0  0  77332 5380896  61268 1037068    0    0     0   191 1164 1234  2  0 97  0  0
 2  0  77332 5393484  61276 1037008    0    0     0   102  901 2201  4  1 95  0  0
 1  0  77332 5383660  61300 1052156    0    0     0    90 1098 2686  6  1 94  0  0
 0  0  77332 5339992  61308 1051368    0    0     0    40 1817 4475  7  1 92  0  0
 0  0  77332 5317284  61332 1047032    0    0     0    97 2691 5098 10  1 89  0  0
 0  0  77332 5309508  61348 1033332    0    0     0    98  625 1337  2  0 97  0  0
 0  0  77332 5387508  61388 1032896    0    0     0   226  852 1409  2  0 98  0  0
 0  0  77332 5377392  61404 1048368    0    0     0    50 1130 2438  4  1 95  0  0
 0  0  77332 5412724  61412 1033576    0    0     0    74  915 2466  5  1 94  0  0
 0  0  77332 5317056  61460 1051304    0    0     0   151 2021 5017  8  1 91  0  0
 1  0  77332 5280460  61468 1045420    0    0     0    78 2332 4069  9  1 90  0  0
 0  0  77332 5300536  61500 1033848    0    0     0   133  696 1442  2  1 97  0  0
 0  0  77332 5387204  61548 1048272    0    0     0   168  768 1465  3  0 97  0  0
 0  0  77332 5402056  61556 1036572    0    0     0   101  958 2214  4  1 95  0  0
 8  0  77332 5285568  61572 1047336    0    0     0    84 2203 5045 10  1 89  0  0
 0  0  77332 5316916  61596 1040068    0    0     0    88 1299 2800  4  1 95  0  0
 0  0  77332 5321388  61636 1044272    0    0     0   232  435 1121  2  0 98  0  0
 0  0  77332 5384264  61660 1029972    0    0     0   134  974 1772  3  1 96  0  0
 0  0  77332 5351928  61684 1047396    0    0     0    53 1056 2434  5  1 95  0  0
 1  0  77332 5356780  61692 1044472    0    0     0    70 1061 2671  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0  77332 5380112  61708 1029948    0    0     0    72 1292 1394  3  0 97  0  0
 1  0  77332 5384572  61756 1039740    0    0     0   265 1042 2046  4  1 96  0  0
 0  0  77332 5388904  61764 1029804    0    0     0    86  893 2069  4  1 95  0  0
 3  0  77332 5265288  61868 1061296    0    0    14   246 1625 4379  7  1 91  0  0
 0  0  77332 5258132  61876 1066516    0    0     0    54 1100 2870  3  1 96  0  0
 1  0  77332 5302396  61916 1079056    0    0     0   235 1589 1452  3  0 96  0  0
 1  0  77332 5344700  61924 1057876    0    0     0   128  839 1861  3  1 97  0  0
 0  0  77332 5353352  61932 1053872    0    0     0    98 1112 2646  5  1 94  0  0
 0  0  77332 5312460  61948 1058896    0    0     0   183 1402 3179  6  1 93  0  0
 0  0  77332 5307500  61996 1054216    2    0     2    73 1198 2822  4  1 95  0  0
 0  0  77332 5379316  62044 1033316    0    0     0   296 1335 1073  2  0 97  0  0
 1  0  77332 5369892  62052 1043584    0    0     0    78  821 1788  3  0 96  0  0
 0  0  77332 5371152  62060 1057740    0    0     0    89 1291 2687  5  1 94  0  0
 0  0  77332 5393364  62068 1033128    0    0     0    40  434 1168  1  0 99  0  0
 0  0  77332 5393112  62084 1033060    0    0     0    96  320  823  1  0 99  0  0
 1  0  77332 5368788  62156 1057404    5    0     8   350  682 1268  3  0 96  0  0
 0  0  77332 5394724  62180 1033048    0    0     0    95  857 1817  4  0 96  0  0
 0  0  77332 5381964  62220 1050168    1    0     1   289  704 1532  3  0 96  0  0
 0  0  77332 5382752  62228 1040768    0    0     0    58  658 1428  3  0 96  0  0
 0  0  77332 5382248  62236 1040104    2    0     2    17  364  833  2  0 98  0  0
 0  0  77332 5368984  62244 1050048    3    0     3    78  760 1548  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  77332 5384956  62268 1040564    0    0     0    85 1004 1990  4  0 96  0  0
 0  0  77332 5396104  62292 1029660    0    0     0    70  629 1520  3  0 97  0  0
 0  0  77332 5398016  62308 1030756    0    0     0    80  925 1793  5  1 95  0  0
 1  0  77332 5396984  62332 1033312    2    0     2    55  483 1024  2  1 98  0  0
 0  0  77332 5408596  62340 1029556    0    0     0    88  794 1849  2  1 97  0  0
 0  0  77332 5402396  62372 1036444    0    0     0   298  961 2123  5  1 95  0  0
 1  0  77332 5390676  62388 1044844    0    0     0    93  702 1650  2  1 97  0  0
 0  0  77332 5399948  62412 1036776    0    0     0    75  279  634  1  0 98  0  0
 0  0  77332 5403004  62420 1029760    0    0     0    18  193  476  1  0 99  0  0
 0  0  77332 5404052  62428 1036440    0    0     0    50  707 1580  3  1 96  0  0
 1  0  77332 5413308  62436 1036528    0    0     0    93  909 2058  5  1 94  0  0
 1  0  77332 5412304  62444 1036584    0    0     0    60  931 2091  6  1 93  0  0
 0  0  77332 5420880  62452 1029764    0    0     0    58  300  820  1  0 99  0  0
 1  0  77332 5412748  62476 1036532    0    0     0    29  823 1924  4  1 95  0  0
 1  0  77332 5418388  62492 1030032    0    0     0    68  460 1074  2  0 97  0  0
 1  0  77332 5403580  62500 1036548    0    0     0    51  802 1767  3  1 96  0  0
 1  0  77332 5392584  62508 1044572    0    0     0    53  519 1251  2  0 98  0  0
 0  0  77332 5393152  62516 1036476    0    0     0    50  706 1304  3  1 96  0  0
 0  0  77332 5368088  62540 1063376    0    0     0    76  779 1876  3  1 96  0  0
 0  0  77332 5323832  62564 1051580    0    0     0   107 1443 3758  7  1 92  0  0
 0  0  77332 5334500  62572 1048376    0    0     0    34  409 1053  1  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  77332 5315984  62600 1062300    0    0     1   122 2403 3611  7  1 92  0  0
 0  0  77332 5380848  62608 1036380    0    0     0    74 1567 1515  3  1 96  0  0
 0  0  77332 5385280  62632 1044872    0    0     0   125  733 1538  3  1 96  0  0
 0  0  77332 5393256  62632 1029320    0    0     0    18  638 1203  2  0 97  0  0
 0  0  77332 5391236  62672 1031652    0    0     0   118  882 1751  4  1 95  0  0
 0  0  77332 5390168  62688 1036548    0    0     0    69  634 1296  2  0 97  0  0
 0  0  77332 5382512  62696 1036576    0    0     0    59  789 1573  3  1 96  0  0
 2  0  77332 5374672  62704 1041260    0    0     0    45  594 1384  2  0 97  0  0
 0  0  77332 5353828  62720 1048532    0    0     0    20 1088 2642  4  1 95  0  0
 0  0  77332 5318332  62728 1043480    0    0     0    72 1531 3466  7  1 92  0  0
 0  0  77332 5309064  62768 1047580    0    0     0   107  882 1939  3  1 96  0  0
 0  0  77332 5305396  62784 1064712    0    0     0    76 1629 3981  7  2 91  0  0
 0  0  77332 5369492  62800 1040940    0    0     0    90 1647 1289  3  1 97  0  0
 0  0  77332 5363340  62816 1048736    0    0     0   110  579 1262  3  1 97  0  0
 0  0  77332 5388048  62824 1034152    0    0     0    14  579 1368  2  1 97  0  0
 0  0  77332 5373260  62848 1051540    0    0     0    70  782 2050  3  1 96  0  0
 0  0  77332 5381864  62872 1045264    0    0     0    67  474 1359  1  1 98  0  0
 0  0  77332 5336704  62896 1047548    0    0     0    58  638 1539  3  0 97  0  0
 0  0  77332 5306364  62904 1051692    0    0     0    87 1546 3414  7  1 92  0  0
 0  0  77332 5302816  62920 1051624    0    0     0    54  640 1177  2  0 97  0  0
 0  0  77332 5290676  62936 1064628    0    0     0    81 1601 3589  7  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0  77332 5304088  62952 1042216    0    0     0   124  480 1394  2  1 97  0  0
 1  0  77332 5282976  62984 1053072    0    0     0   148  831 1862  4  1 94  0  0
 1  0  77332 5313624  63012 1057012    0    0     0   144 2454 3601  7  1 92  0  0
 0  0  77332 5273316  63028 1051812    0    0     0    65 2413 3906 10  1 89  0  0
 0  0  77332 5294428  63044 1040144    0    0     0   103  650 1279  3  1 96  0  0
 1  0  77332 5327832  63052 1047104    0    0     0   158 1197 2323  6  1 93  0  0
 0  0  77332 5335192  63084 1047732    0    0     0   112 1568 3597  6  1 92  0  0
 0  0  77332 5290172  63092 1043976    0    0     0   122 1622 3752  8  1 91  0  0
 0  0  77332 5294940  63132 1041192    0    0     0    78  675 1357  3  1 96  0  0
 0  0  77332 5352936  63156 1036440    0    0     0   102 1915 1999  4  1 95  0  0
 1  0  77332 5321812  63172 1050352    0    0     0   129 1857 3871  9  1 89  0  0
 0  0  77332 5280772  63180 1060132    0    0     0    66 1181 2779  5  1 93  0  0
 0  0  77332 5311216  63244 1049044    1    0     1   265  472 1129  2  1 97  0  0
 0  0  77332 5369104  63252 1033848    0    0     0    59 2142 2331  5  1 94  0  0
 1  0  77332 5340580  63276 1050672    0    0     0    71 1600 3560  8  1 91  0  0
 1  0  77332 5275732  63284 1063988    0    0     0    76 1430 3476  6  1 92  0  0
 0  0  77332 5303512  63316 1033724    0    0     0   122  382  817  2  0 98  0  0
 0  0  77332 5368020  63332 1040396    0    0     0    90 1707 1291  3  0 96  0  0
 1  0  77332 5356128  63340 1041608    0    0     0    51 1016 2193  6  1 93  0  0
 1  0  77332 5332580  63364 1053640    0    0     0    23 1730 3880  7  1 91  0  0
 0  0  77332 5280832  63396 1055716    0    0     0    79 1308 2740  7  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  77332 5284612  63436 1052688    0    0     0   204  616 1344  3  1 96  0  0
 0  0  77332 5331980  63444 1066592    0    0     0   106 2465 2737  5  1 94  0  0
 0  0  77332 5295560  63452 1047304    0    0     0    82 2773 5733 12  2 86  0  0
 0  0  77332 5301472  63492 1048780    0    0     0   120  865 1661  4  1 95  0  0
 1  0  77332 5294668  63540 1042488    0    0     0   251  392  916  2  0 98  0  0
 0  0  77332 5353504  63564 1052380    0    0     0    98 1196 1360  3  1 96  0  0
 0  0  77332 5382392  63580 1037180    0    0     0    94  922 1874  4  1 95  0  0
 0  0  77332 5382392  63588 1033568    0    0     0    54  760 1393  3  1 96  0  0
 0  0  77332 5327272  63604 1049668    0    0     0    75 1819 4120  9  1 90  0  0
 0  0  77332 5283928  63612 1043392    0    0     0    70 1116 3236  5  1 93  0  0
 0  0  77332 5288716  63628 1033168    0    0     0    92  717 1495  3  1 96  0  0
 0  0  77332 5363456  63684 1040180    0    0     0   248 2122 1470  3  1 95  0  0
 0  0  77332 5364284  63692 1032904    0    0     0   101  259  376  1  0 99  0  0
 0  0  77332 5364312  63700 1032904    0    0     0    32  162  278  1  0 99  0  0
 0  0  77332 5364312  63724 1032896    0    0     0    80  148  264  1  0 99  0  0
 0  0  77332 5364312  63732 1032888    0    0     0    52  131  240  1  0 99  0  0
 0  0  77332 5364564  63740 1040060    0    0     0    55  304  672  2  0 97  0  0
 0  0  77332 5374016  63756 1032640    0    0     0    54  251  457  1  0 99  0  0
 2  0  77332 5477784  63772 1038348    0    0     0   178  835 2065  4  1 95  0  0
 0  0  77332 5431988  63812 1050664    0    0     1   280 1057 2357  5  1 94  0  0
 0  0  77332 5452600  63820 1028296    0    0     0    90  316  721  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  77332 5428972  63828 1048208    0    0     0    91  812 1782  3  1 96  0  0
 0  0  77332 5388260  64616 1066016    1    0  1089   334  992 1881  5  1 94  0  0
 0  0  77332 5404228  64632 1056056    0    0     0   110  642 1414  3  1 95  0  0
 0  0  77332 5428104  64664 1047788    0    0    27   156  711 1565  4  1 95  0  0
 1  0  77332 5425912  64696 1049196    1    0     2   308  960 1903  5  1 94  0  0
 0  0  77332 5422000  64704 1046012    0    0     0    84  542  989  2  0 97  0  0
 0  0  77332 5430628  64728 1055480    0    0     0   177  648 1181  3  0 97  0  0
 0  0  77332 5460584  64740 1031720    0    0     1   104  164  287  1  0 99  0  0
 0  2  77332 5460336  64748 1031716    0    0     0    27  136  266  1  0 99  0  0
 0  0  77332 5460336  64764 1031716    0    0     0    64  155  264  1  0 99  0  0
 0  0  77332 5460336  64780 1031736    0    0     0    79  132  249  1  0 99  0  0
 0  0  77332 5460336  64788 1031740    0    0     0    68  141  257  1  0 99  0  0
 0  0  77332 5460336  64796 1031740    0    0     2    62  155  296  1  0 99  0  0
 0  0  77332 5460336  64804 1031748    0    0     0    15  144  242  1  0 99  0  0
 0  0  77332 5459864  64828 1031748    0    0     0    72  158  285  1  0 99  0  0
 0  0  77332 5459864  64844 1031748    0    0     0    81  148  255  1  0 99  0  0
 0  0  77332 5459864  64852 1031748    0    0     0    51  132  263  1  0 99  0  0
 0  0  77332 5459864  64860 1031740    0    0     0    59  149  268  1  0 99  0  0
 0  0  77332 5425172  64872 1040372    0    0     1   130  346 1076  1  0 98  0  0
 0  0  77332 5421896  64880 1040372    0    0     0    37  151  284  1  0 99  0  0
 0  0  77332 5421644  64888 1040372    0    0     0   100  145  256  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  77332 5425172  64912 1037936    0    0     0    99  179  346  1  0 99  0  0
 0  0  77332 5434372  64920 1037936    0    0     0    82  141  254  1  0 99  0  0
 0  0  77332 5433616  64928 1037936    0    0     0   167  148  260  1  0 99  0  0
 0  0  77332 5451808  64952 1032540    0    0     0    27  225  392  1  0 99  0  0
 0  0  77332 5451712  64960 1031900    0    0     0    94  147  257  1  0 99  0  0
 0  0  77332 5451712  64976 1031904    1    0     1    69  151  278  1  0 99  0  0
 1  0  77332 5451712  64992 1031904    0    0     0    75  137  249  1  0 99  0  0
 0  0  77332 5451460  65000 1031864    0    0     0    54  147  263  1  0 99  0  0
 0  0  77332 5450988  65008 1031904    0    0     0    27  158  258  1  0 99  0  0
 0  0  77332 5450736  65032 1031892    1    0     1    81  159  283  1  0 99  0  0
 0  0  77332 5450736  65040 1031884    0    0     0    54  135  245  1  0 99  0  0
 0  0  77332 5450736  65048 1031892    0    0     0    44  136  246  1  0 99  0  0
 0  0  77332 5450736  65056 1031892    0    0     0    51  136  252  1  0 99  0  0
 0  0  77332 5450484  65072 1031896    0    0     0    37  140  261  1  0 99  0  0
 0  0  77332 5449984  65080 1031896    0    0     0    55  133  239  1  0 99  0  0
 0  0  77332 5449492  65088 1031896    0    0     0    57  139  267  1  0 99  0  0
 0  0  77332 5449492  65096 1031900    0    0     0    68  172  307  1  0 99  0  0
 0  0  77332 5449240  65120 1031884    0    0     0    70  133  254  1  0 99  0  0
 0  0  77332 5434840  65136 1047964    0    0     3    59  723 1515  2  1 97  0  0
 0  0  77332 5426524  65152 1047844    0    0     0    77  806 1917  2  1 97  0  0
 0  0  77332 5432356  65160 1039576    0    0     0    49  590 1240  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  77332 5432108  65168 1039576    0    0     0    59  168  354  1  0 99  0  0
 0  0  77332 5429052  65176 1043884    0    0     0    45  688 1650  2  0 98  0  0
 0  0  77332 5428736  65196 1047796    1    0     3    57  610 1462  2  0 97  0  0
 0  0  77332 5436732  65204 1051612    2    0    13    59  434 1051  2  0 98  0  0
 0  0  77332 5449932  65228 1039076    1    0    11    74  308  720  1  0 98  0  0
 0  0  77332 5455504  65236 1037900    0    0     0   101  539 1128  2  0 98  0  0
 0  0  77332 5441860  65244 1044636    0    0     0    54  732 1494  2  1 97  0  0
 0  0  77332 5441384  65252 1044640    0    0     0    55  160  296  1  0 99  0  0
 0  0  77332 5447528  65268 1030440    0    0     0    68  150  255  1  0 99  0  0
 0  0  77332 5447528  65276 1030448    0    0     0     8  132  236  1  0 99  0  0
 0  0  77332 5447276  65292 1030456    0    0     0    65  143  248  1  0 99  0  0
 0  0  77332 5447276  65300 1030448    0    0     0    46  155  247  1  0 99  0  0
 0  0  77332 5447716  65308 1030456    0    0     0    41  140  238  1  0 99  0  0
 0  0  77332 5447560  65316 1030452    0    0     0    47  131  245  1  0 99  0  0
 0  0  77332 5447560  65324 1030460    0    0     0    28  134  237  1  0 99  0  0
 0  0  77332 5447560  65332 1030464    0    0     0    56  132  234  1  0 99  0  0
 0  0  77332 5447308  65364 1030512    0    0     0   102  142  259  1  0 99  0  0
 0  0  77332 5447308  65372 1030544    0    0     0    78  134  241  1  0 99  0  0
 0  0  77332 5447056  65380 1030544    0    0     0    43  137  254  1  0 99  0  0
 0  0  77332 5446808  65388 1030536    0    0     0    17  158  279  1  0 99  0  0
 0  0  77332 5428408  65404 1046040    0    0     0    66  387  806  1  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0  77332 5426728  65420 1045888    0    0     2    62  541 1272  2  0 98  0  0
 0  0  77332 5441332  65428 1030468    0    0     0    66  441  781  1  0 98  0  0
 0  0  77332 5441332  65444 1030468    0    0     0    71  146  260  1  0 99  0  0
 0  0  77332 5441108  65452 1030468    0    0     0    18  137  236  1  0 99  0  0
 0  0  77332 5440856  65460 1030340    0    0     0    54  164  269  1  0 99  0  0
 0  0  77332 5440856  65468 1030340    0    0     0    63  148  242  1  0 99  0  0
 0  0  77332 5440856  65476 1030332    0    0     0    50  135  234  1  0 99  0  0
 0  0  77332 5440604  65484 1030364    0    0     0    49  175  379  1  0 99  0  0
 0  0  77332 5420192  65504 1046176    0    0     5    29  571 1315  2  0 98  0  0
 1  0  77332 5435408  65516 1030604    0    0     0    76  344  975  1  0 99  0  0
 0  0  77332 5444164  65524 1030600    0    0     0    69  172  387  1  0 99  0  0
 0  0  77332 5438056  65532 1038008    0    0     0    55  215  438  1  0 99  0  0
 0  0  77332 5433108  65548 1030752    0    0     0    67  317  847  1  0 99  0  0
 0  0  77332 5417136  65556 1053096    0    0     0    20  517 1186  2  0 98  0  0
 0  0  77332 5418932  65572 1046636    0    0     0    79  783 1573  2  1 97  0  0
 0  0  77332 5382920  65584 1056876    0    0     1   120  855 2286  3  1 97  0  0
 0  0  77332 5400772  65592 1049232    0    0     0    92  650 1298  2  0 97  0  0
 0  0  77332 5049928  66396 1177644    1    0 11290   347 4110 12290 13  3 84  0  0
 2  0  77332 4779164  68404 1284676    0    0 11934 14294 6882 19530 25  5 70  1  0
 0  0  77332 4657868  70500 1347116   91    0  3769   650 3663 12419 11  3 85  0  0
 0  0  77332 4672528  71564 1337348    0    0   444   200 1872 4398  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  77332 4765888  71692 1275200    2    0   182   268  618 1379  2  0 98  0  0
 0  0  77076 4802168  71776 1267408   10    0    49   665  487 1115  2  0 98  0  0
 1  0  77076 5034120  71784 1269592    0    0     0   302 3629 2537  4  1 95  0  0
 0  0  77076 5055460  71808 1262252    5    0     6   534  808 1557  1  1 98  0  0
 0  0  77076 5170116  71872 1240988    3    0    80  1922 1777 3028  3  1 96  0  0
 0  0  77076 5197180  71908 1233996    0    0     2   292 1718 2788  3  1 96  0  0
 1  0  77076 5189364  71980 1250100    0    0     4   206 1559 2725  3  2 95  0  0
 0  0  77076 5170344  72020 1252864   14    0   599   107  424  901  1  0 99  0  0
 0  0  77076 5166740  72048 1253084    0    0     4   237  272  585  1  0 99  0  0
 0  0  77076 5178492  72056 1244836    0    0     0    47  509 1461  1  0 99  0  0
 0  0  77076 5183408  72064 1239780    0    0     0   113  422 1241  1  0 99  0  0
 0  0  77076 5176008  72076 1248312    0    0     1    84  695 1722  2  1 98  0  0
 0  0  77076 5192624  72096 1232476    0    0     0   103  444 1072  1  0 98  0  0
 0  0  77076 5192120  72104 1232596    0    0     0    22  443 1290  1  0 99  0  0
 0  0  77076 5192120  72112 1232608    0    0     0    44  343  875  1  0 99  0  0
 0  0  77076 5196936  72260 1245592    5    0    32    76  661 1355  2  1 97  0  0
